日期,钻石(细支荷花),钻石(软绿),钻石(荷花),中南海(硬酷爽风尚),中南海(特高),中南海(软蓝色时光),中南海(软精品),中南海(京韵细支烤烟),中南海(金8mg),中南海(典8),中南海(5mg细支),中华(硬),中华(双中支),中华(软),中华(金中支),真龙(美人香草),真龙(凌云),真龙(锦绣),长城(醇雅奶香),长城(醇雅薄荷),长白山(迎春中支),长白山(神韵),长白山(软红),长白山(红),长白山(777),云烟(紫),云烟(小熊猫家园),云烟(细支珍品),云烟(细支大重九),云烟(神秘花园),云烟(软紫),云烟(软珍品),云烟(软大重九),玉溪(中支和谐),玉溪(硬),玉溪(细支清香世家),玉溪(细支初心),玉溪(细支阿诗玛),玉溪(软红人民大会堂),玉溪(软),玉溪(高配版),玉溪(初心),玉溪(108),王冠(原味9号塑嘴十支),王冠(原味1号),王冠(塑2支全叶卷),王冠(梅兰竹菊),万宝路(软红2.0),万宝路(软红),土楼(1575),泰山(心悦),泰山(宏图),泰山(红将军),苏烟(五星红杉树),苏烟(软金砂),苏烟(沉香),双喜(软国际),石狮(平安),三沙(细支),人民大会堂(缘香),人民大会堂(御廷兰香),人民大会堂(硬红细支),人民大会堂(硬红),人民大会堂(太和),人民大会堂(兰香细支),人民大会堂(红玫瑰细支),人民大会堂(古瓷细支),人民大会堂(古瓷8mg),人民大会堂(大生产振兴),七匹狼(金砖中支),七匹狼(金砖时代),七匹狼(金砂),七匹狼(金),七匹狼(豪情),七匹狼(白),南京(雨花石),南京(炫赫门),南京(细支九五),南京(十二钗中式混合型),南京(十二钗烤烟),南京(十二钗薄荷),南京(软九五),南京(九五),南京(红),牡丹(软蓝),牡丹(软),牡丹(金细支),牡丹(金短支),庐山(精品),庐山(黄精品),龙烟(呈祥),利群(长嘴),利群(夜西湖),利群(休闲),利群(新版),利群(西子阳光),利群(西湖恋),利群(软长嘴),利群(软蓝),利群(江南忆),兰州(硬精品),金圣(硬滕王阁),金圣(滕王阁紫光),金桥(软混),娇子(时代阳光),娇子(X),将军(战神),建牌(薄荷中空4),黄山(中国画细支),黄山(硬记忆),黄山(印象一品),黄山(新一品),黄山(软一品),黄山(记忆),黄山(徽商新概念细支),黄山(红方印细支),黄山(大壹品),黄山(大红方印),黄金叶(炫尚),黄金叶(小目标),黄金叶(喜满堂),黄金叶(天叶),黄金叶(天香细支),黄金叶(金满堂),黄金叶(爱尚),黄鹤楼(硬银紫),黄鹤楼(硬雅韵),黄鹤楼(硬峡谷柔情),黄鹤楼(硬峡谷情细支),黄鹤楼(硬峡谷情),黄鹤楼(硬天下胜景),黄鹤楼(硬奇景),黄鹤楼(硬平安),黄鹤楼(硬南洋叁号),黄鹤楼(硬金砂),黄鹤楼(硬1916),黄鹤楼(雪之景9号),黄鹤楼(雪之景5号),黄鹤楼(雪之景3号),黄鹤楼(雪之景2号),黄鹤楼(天下名楼),黄鹤楼(软蓝),黄鹤楼(软鸿运),黄果树(长征),红塔山(硬经典100),红塔山(硬传奇),红塔山(新时代),红塔山(细支传奇),红塔山(软经典),红双喜(硬上海),红双喜(软),红双喜(南洋经典),红旗渠(雪茄),红旗渠(芒果),红梅(软顺),红梅(软黄),红金龙(硬蓝爱你),红金龙(硬爱你爆珠),红金龙(硬爱你),红河(硬),红河(小熊猫世纪风),红河(软88),好猫(金丝猴),哈德门(精品),哈德门(金典),贵烟(硬小国酒香),贵烟(新贵),贵烟(小国酒香),贵烟(跨越),贵烟(金百合),贵烟(国酒香30),贵烟(萃),芙蓉王(硬细支),芙蓉王(硬闪带细支),芙蓉王(硬领航),芙蓉王(硬蓝新版),芙蓉王(硬蓝细支),芙蓉王(硬),芙蓉王(蓝),凤凰(细支),钓鱼台(中支),大前门(硬),大前门(软),大前门(短支),白沙(硬新精品二代),白沙(硬细支和天下),白沙(硬天天向上细支),白沙(软),白沙(绿和),白沙(精品二代),白沙(和天下),爱喜(幻变),555金　锐,555(星空细支),555(冰炫),云烟(细支云龙),泰山(红将二代)
20180531,0,0,0,0,18,3,3,0,95,18,77,737,108,213,0,56,850,0,0,623,0,0,2802,4516,1643,2021,0,14,0,0,1066,591,38,0,0,108,108,14,1944,3810,3,0,14,0,0,0,0,51,0,228,160,154,1077,54,24,9,1526,8596,125,0,0,4113,5797,0,28,20,0,0,0,14,42,1232,1298,5223,2154,213,2510,0,0,3145,213,0,31,1080,36,1080,160,288,3584,0,0,94,175,0,3281,28,2088,157,0,0,2154,1006,906,0,1988,1080,52,0,154,154,0,7236,10770,318,6,146,0,6,0,80,2154,98,0,1077,98,98,403,0,42,0,11,0,0,0,1331,0,0,0,0,33,1404,1329,1230,8625,165,0,0,0,3298,18,0,0,10774,18,3070,11062,2160,121,0,0,0,2186,856,0,11183,0,0,0,483,0,0,526,288,108,0,3,0,288,0,314,0,1080,0,98,1692,21,66,2160,1080,0,206,0,189,0,0,1920,0
20180601,0,0,0,0,15,0,11,0,6193,1953,158,1208,88,358,0,114,544,0,0,294,0,0,21053,24725,1423,8982,0,20,0,0,11023,516,76,0,0,88,154,15,1768,3340,11,0,20,56,0,0,0,44,0,444,254,2921,4697,77,45,33,4952,14875,157,0,0,3732,4320,11,40,40,11,0,0,26,150,2047,8978,26075,20255,322,29495,0,0,2609,291,0,57,751,38,3880,254,312,8039,0,0,216,295,0,2862,40,2533,288,0,0,10010,3373,562,0,5770,6879,28,0,320,3181,0,35202,40901,522,40,254,0,0,0,158,5031,158,0,7820,177,158,561,0,52,0,20,0,0,0,1138,0,0,0,0,73,1178,1284,1108,48047,12368,0,0,0,50796,2328,0,0,405,6357,8180,24729,31122,265,0,0,0,25064,633,0,126593,0,0,0,600,0,0,539,530,216,0,11,0,686,0,248,0,3579,0,130,5288,44,136,8284,3434,0,118,0,343,0,0,1386,0
20180604,0,0,0,0,702,646,471,0,135,1140,87,627,186,199,630,361,982,0,0,0,0,0,3266,5202,1898,2420,0,21,0,0,1197,836,88,0,0,120,120,34,2318,4392,7,0,21,14,0,0,0,60,0,572,174,174,1197,60,41,21,1804,9258,304,0,0,3912,5572,7,42,68,21,0,0,21,174,1523,1524,5752,2394,293,3141,0,0,0,348,0,62,606,378,606,120,270,3996,0,0,276,390,0,4951,120,1107,222,0,0,2394,1120,884,0,2316,1163,214,7,135,135,0,8248,11970,474,14,174,0,14,0,87,1179,135,87,1197,135,135,670,94,7,94,21,0,0,0,1717,55,0,0,14,158,1591,1630,1311,8862,294,0,0,0,4026,719,0,0,0,34,1624,5420,2625,226,0,0,0,2529,1124,0,12032,0,0,0,684,0,0,692,410,120,0,544,0,410,0,390,14,553,0,34,1983,0,87,2394,1197,0,246,0,330,0,0,2052,0
20180605,0,0,0,0,738,0,331,0,155,1029,108,611,75,205,105,501,1001,0,0,0,0,0,3350,44046,1984,2427,0,5,0,0,1174,977,83,0,0,140,150,21,2149,4564,5,0,5,0,0,0,0,73,0,549,220,216,1134,73,31,36,1828,9011,269,0,5,4050,44292,5,10,56,5,0,0,7,108,1451,1523,5669,21667,308,24181,0,0,0,300,0,15,615,430,615,150,310,3554,0,0,304,376,0,33545,150,982,294,0,0,2348,1098,977,0,5778,1174,222,5,155,150,0,8321,11910,528,10,216,0,0,0,110,1169,155,108,1196,155,155,411,103,5,103,7,0,0,0,1642,35,0,0,21,153,1681,1636,1336,8634,256,0,0,0,57833,654,0,0,0,28,1545,5324,73101,193,0,0,0,2549,1006,0,11691,0,0,0,784,0,0,949,456,150,0,552,0,456,0,416,52,562,0,28,2013,0,110,2392,1196,0,310,0,350,0,0,2172,0
20180606,0,0,0,0,802,0,702,0,172,910,138,759,167,256,405,314,841,0,0,0,0,0,3325,5364,1961,2472,0,23,0,0,1114,883,124,0,0,172,172,35,2275,4659,15,0,23,30,0,0,0,86,0,452,276,276,1111,86,50,73,1809,8055,372,0,15,4151,5486,15,46,70,23,0,0,23,276,1428,1485,4970,2274,377,3453,0,0,0,377,0,61,709,341,709,172,344,3346,0,0,381,425,0,4952,172,1215,381,0,0,2180,1084,972,0,2108,1077,67,15,172,172,0,8138,11370,594,114,276,0,0,0,138,1105,172,138,1137,172,172,505,121,15,121,15,0,0,0,1673,58,0,0,0,195,1696,1587,1274,7740,292,0,0,0,4037,880,0,0,0,35,1444,5120,2854,218,0,0,0,2765,984,0,10795,0,0,0,945,0,0,909,514,172,0,532,0,514,0,537,108,645,0,35,2035,0,138,2274,1137,0,276,0,398,0,0,1916,0
20180607,0,0,0,0,612,0,567,0,126,912,98,561,63,169,0,118,901,0,0,0,0,0,3165,4961,1752,2251,0,11,0,0,1137,910,35,0,0,126,126,21,2092,4266,3,0,11,130,0,0,0,63,0,497,196,196,1134,63,24,9,1703,8635,266,0,3,3633,5200,3,22,42,0,0,0,11,126,1410,1415,5465,2268,253,2985,0,0,1276,253,0,25,650,379,654,126,252,3510,0,0,259,336,0,4638,126,981,259,0,0,2268,1036,787,0,2044,1112,102,0,123,126,0,7779,11340,474,6,196,0,0,0,0,1134,126,98,1137,126,126,467,84,3,84,8,0,0,0,1510,32,0,0,0,134,1504,1303,1163,8439,214,0,0,0,3751,544,0,0,0,21,1581,5090,2477,155,0,0,0,2503,901,0,11118,0,0,0,746,0,0,708,386,110,0,464,0,386,0,377,6,515,0,21,1848,0,98,2274,1137,0,168,0,328,0,0,2022,0
20180608,0,0,0,0,500,0,357,0,13091,1931,66,501,45,162,0,280,556,0,0,0,0,0,25361,32682,1299,9945,0,20,0,0,9562,510,57,0,0,90,90,9,1636,3053,11,0,20,0,0,0,0,45,0,435,154,2488,2783,45,37,51,10675,29207,197,0,0,2796,3520,0,40,40,11,0,0,20,120,2753,11811,51337,24476,210,47197,0,0,1211,233,0,51,483,113,922,90,200,21613,0,0,232,255,0,3400,40,812,202,0,0,6311,6429,712,0,11130,14900,75,11,100,2733,0,36042,30676,348,22,154,0,0,0,0,2458,100,77,5639,100,100,417,71,11,71,20,0,0,0,1043,46,0,0,0,82,1101,1038,889,28372,16283,0,0,0,48117,2529,0,0,0,26,1026,4565,65201,131,0,0,0,19391,625,0,100530,0,0,0,575,0,0,560,322,90,0,340,0,322,0,309,22,688,0,26,9567,0,77,9638,15063,0,116,0,249,0,0,1390,0
20180611,712,0,206,0,540,0,346,0,2789,949,2204,937,0,501,635,294,949,0,0,0,0,0,4355,6574,2511,2684,0,479,0,0,1201,724,155,14,0,118,118,654,2475,5174,42,0,42,28,1404,0,258,59,0,892,1658,1944,1166,59,41,62,3054,9418,164,0,0,3006,5826,21,42,583,582,0,0,60,120,6005,2402,6005,12010,2003,4085,0,0,1701,2900,92,62,4934,293,59,55,170,3940,0,0,153,275,0,6069,118,679,222,0,0,2402,2088,1700,0,1201,1147,91,727,131,131,0,9627,12010,460,14,170,0,0,0,0,1201,34,55,1201,803,131,541,7,0,14,106,0,55,0,1352,68,0,334,1128,952,1647,1416,1266,9030,3020,0,0,0,6055,750,0,0,0,2402,0,286,5081,1201,0,0,0,3218,21,0,10117,0,0,0,1493,0,41,1593,396,118,0,66,0,2274,0,346,14,0,0,28,1908,80,5345,1487,6005,0,995,0,757,0,0,3166,0
20180612,636,0,225,0,721,0,365,0,2970,1136,2641,1046,0,523,105,326,1005,0,0,0,0,0,4584,27916,2754,2952,0,387,0,0,1265,883,135,10,0,136,146,760,2675,5510,14,0,10,0,1746,0,0,68,0,1002,2054,2322,1260,75,33,36,3222,9771,154,0,0,3213,57400,21,10,566,697,0,0,7,146,5975,2520,6300,36036,2122,41093,0,0,1818,3022,52,15,5365,318,75,35,220,4072,0,0,166,240,0,34056,146,711,304,0,0,2530,1897,2169,0,10404,1247,154,0,149,151,0,10339,12650,522,10,216,0,0,0,2242,1242,225,310,1260,1067,151,574,5,0,10,70,0,31,0,1490,56,0,224,626,1074,1761,1660,1307,9355,3217,0,0,0,42659,564,0,0,0,2520,3504,261,58538,1260,0,0,0,3359,2,0,10906,0,0,0,1562,0,33,1865,466,140,0,68,0,2194,0,332,52,0,0,12,2081,82,5165,1608,6300,0,1500,0,940,0,0,3298,0
20180613,786,0,298,0,686,0,331,0,2753,938,2500,1255,0,645,445,340,875,0,0,0,0,0,4759,6950,2788,3030,0,693,0,0,1138,955,193,28,0,172,172,866,2641,5682,46,0,46,94,1140,0,200,86,0,1370,1848,2120,1156,74,49,60,3107,8937,224,0,28,3345,6392,14,70,752,537,0,0,23,256,5495,2206,5785,11570,2514,4587,0,0,1929,2986,122,60,5519,245,86,58,280,3640,0,0,210,289,0,6544,172,630,385,0,0,2278,1769,1646,0,1011,1156,65,0,177,163,0,10238,11570,592,122,280,0,28,0,2144,1120,298,382,1153,957,177,523,14,0,28,114,0,58,0,1341,70,0,304,706,1154,1708,1683,1218,8680,3134,0,0,0,6654,708,0,0,0,2276,3040,8687,5794,1078,0,0,0,3364,252,0,10477,0,0,0,1664,0,49,1934,532,172,0,46,0,2103,0,422,112,0,0,37,2043,109,5130,1565,5685,0,1420,0,903,0,0,3213,0
20180614,613,0,198,0,447,0,481,0,2668,823,2182,941,0,497,0,256,1000,0,0,0,0,0,4458,6482,2507,2743,0,428,0,0,1136,841,77,6,0,110,126,710,2349,5284,22,0,22,84,1184,0,0,60,0,1066,1912,1906,1096,63,24,9,3013,9529,152,0,0,2806,5796,3,6,556,390,0,0,11,6,4833,2164,5725,11610,1244,4131,0,0,1678,2362,6,9,4987,235,63,32,200,3866,0,0,142,212,0,6274,42,386,263,0,0,2290,1802,1754,0,994,1066,0,0,120,128,0,9842,11610,500,6,200,0,6,0,2086,1122,198,260,1161,890,131,473,3,0,6,131,0,32,0,1241,42,0,190,652,588,1548,1495,1098,9080,2788,0,0,0,6293,675,0,0,0,2296,3304,8403,5181,1092,0,0,0,3197,194,0,10197,0,0,0,876,0,24,1308,402,106,0,0,0,1957,0,214,6,0,0,14,1840,74,4410,1448,5705,0,745,0,822,0,0,3117,0
20180615,487,0,180,0,518,0,307,0,8529,1282,951,777,0,421,0,138,639,0,0,0,0,0,32915,37933,1816,6591,0,319,0,0,8143,523,109,22,0,78,78,414,1696,3632,40,0,40,128,484,0,38,45,0,976,1357,2301,4620,39,37,18,5526,16907,134,0,0,2123,4258,15,40,6828,224,0,0,20,0,0,9261,44050,23922,1166,28282,0,0,1189,1952,22,51,3560,232,13911,46,156,17639,0,0,130,184,0,4391,52,445,234,0,0,20387,6098,1020,0,9256,13023,0,0,91,2498,0,11735,22543,332,22,156,0,0,0,1446,718,180,236,8652,669,102,435,11,0,22,77,0,46,0,0,52,0,348,536,484,1122,1094,844,57183,12018,0,0,0,28697,2390,0,0,0,1622,29811,93912,42377,734,0,0,0,14330,134,0,76011,0,0,0,932,0,37,1135,328,90,0,40,0,1508,0,226,22,0,0,31,6937,65,3325,2979,22453,0,835,0,562,0,0,2188,0
20180619,1191,0,40,0,550,0,416,0,4751,914,0,1181,296,1884,105,351,956,0,1628,0,0,0,5454,36623,2682,2845,0,176,0,0,1180,868,134,10,0,144,144,1518,2346,5176,46,0,52,0,688,0,0,720,0,694,943,2000,2394,67,31,36,4167,9421,105,0,0,3130,50042,42,25,868,466,0,0,28,102,0,2346,5321,21642,2162,25700,0,0,1749,2700,52,36,6594,363,3104,302,380,3108,0,0,209,574,0,23191,641,1286,196,0,0,2360,979,841,0,9505,2266,61,0,146,146,0,1202,11950,518,10,200,0,21,0,2154,0,418,221,1197,986,148,530,214,0,214,125,0,35,0,0,5,0,42,310,578,1599,1571,1328,6555,4702,0,0,0,30614,658,0,0,0,0,4665,6652,39106,1050,0,0,0,3215,1912,0,10115,0,0,0,1429,0,10,1475,479,248,0,88,0,2138,0,388,52,598,1561,532,1984,19,4345,500,5975,0,1335,0,811,0,0,2272,0
20180620,1589,0,72,0,778,0,458,0,4916,863,0,1396,660,2134,395,257,897,0,1486,0,0,0,5496,6554,2725,2838,0,534,0,0,1130,867,282,28,0,172,172,1202,2428,5472,70,0,70,0,788,0,24,744,0,1214,994,1718,2146,86,49,60,4291,8367,138,0,70,3283,7930,52,175,1270,708,0,0,23,132,0,2168,5340,7590,2237,5339,0,0,1802,2808,110,60,6731,349,3370,348,440,3454,0,0,278,686,0,7628,1481,1555,381,0,0,2164,914,854,0,1059,2172,0,0,174,160,0,1144,11300,572,28,276,0,72,0,1984,0,499,299,1144,874,174,582,276,0,276,174,0,58,0,0,14,0,194,592,444,1705,1562,1344,6726,4835,0,0,0,11440,534,0,0,0,0,4407,6699,9054,1048,0,0,0,3269,2018,0,9993,0,0,0,1688,0,28,1718,585,203,0,56,0,2068,0,528,28,681,1473,600,2133,60,4385,600,5650,0,1410,0,759,0,0,2306,0
20180621,1178,0,35,0,393,0,396,0,4305,820,0,1024,248,1622,0,173,797,0,1226,0,0,0,5114,6212,2301,2582,0,212,0,0,1102,564,140,6,0,108,124,602,2086,5168,42,0,42,82,1082,0,0,606,0,632,693,1672,2284,62,24,9,3753,8972,72,0,15,2706,7373,6,15,752,512,0,192,11,0,4465,2226,5012,7300,1040,5176,0,0,1547,2170,6,9,6152,94,2915,250,306,2937,0,0,141,521,0,6918,417,716,257,0,0,2278,729,866,0,981,2062,99,0,117,114,0,1142,11390,456,6,194,0,16,0,1820,0,370,205,1142,874,125,293,194,124,194,125,0,32,0,1189,83,0,70,326,650,1525,1361,1010,6090,4383,0,0,0,11420,535,0,0,0,2232,4821,6093,8814,946,0,0,0,3105,1700,0,9455,0,0,0,901,0,6,1058,417,220,0,0,0,1924,0,334,6,534,1625,482,1748,25,3975,459,4885,0,655,0,542,0,0,2112,0
20180622,842,0,57,0,485,0,437,0,9544,2118,0,900,180,1387,0,96,536,0,1210,0,0,0,27348,25254,1786,11806,0,180,0,0,7148,482,197,22,0,56,40,630,1684,3554,40,0,40,0,324,0,0,627,0,610,569,1349,2669,28,31,18,269,9436,133,0,0,2070,5126,12,100,6704,270,0,163,20,22,3500,7241,38200,13699,1153,10564,0,0,1235,1630,22,51,4424,134,7313,204,266,14491,0,0,182,448,0,5199,625,885,196,0,0,18017,5175,592,0,8451,11585,10,0,69,2322,0,15235,16709,318,22,156,0,6,0,1342,0,315,176,7107,615,102,390,156,78,156,44,0,46,0,857,71,0,0,454,492,1049,990,842,68974,9396,0,0,0,61361,2132,0,0,0,1448,16517,77407,12795,658,0,0,0,10693,1104,0,59734,0,0,0,840,0,22,1149,338,169,0,44,0,1374,0,272,22,11126,21115,370,5359,51,2590,16870,19668,0,710,0,616,0,0,1548,0
20180625,1196,0,62,0,760,0,483,0,62,1042,87,2695,930,4844,630,398,1063,0,1808,0,0,0,5090,6500,5965,11930,0,1170,0,0,5965,1676,207,14,0,1350,1508,1182,5722,4926,68,0,886,106,1108,0,0,801,0,1042,914,0,1193,132,62,96,0,3610,546,0,65,2851,4787,42,170,1348,1228,0,196,21,68,2262,2372,4194,4608,3410,1232,0,0,5755,4810,101,122,4928,329,921,1376,1178,1665,0,0,1894,552,0,7001,1064,1048,1183,0,0,1193,1067,1035,0,2372,2288,169,587,2072,1828,0,4772,3557,1866,35,1876,0,1128,0,2288,2386,160,390,1193,975,2036,1865,68,120,68,1098,0,0,0,5555,94,0,118,250,982,5965,5510,5040,4886,4456,0,0,0,11930,712,0,972,0,2372,0,4886,1579,1144,0,0,0,3131,2034,0,9794,0,0,0,915,0,0,1581,1615,396,0,1040,0,5250,0,328,14,4902,3298,264,5655,0,5120,3130,5965,0,7,87,1606,0,0,5720,0
20180626,1339,0,39,0,692,0,414,0,35,968,101,2892,365,4966,100,311,886,0,950,0,0,0,5274,19799,5940,12110,0,1006,0,0,6090,2315,166,10,0,1594,1782,1186,5870,32711,40,0,558,0,690,0,0,828,0,836,1020,0,1233,147,35,60,0,3850,595,0,25,3123,35745,40,25,840,800,0,228,25,50,2376,2466,4374,9368,3145,6000,0,0,5470,5210,25,20,5214,110,975,1568,1166,1731,0,0,1785,582,0,30982,740,1588,514,0,0,1233,1166,1099,0,9148,2376,35,560,2056,2102,0,4932,3830,1862,25,1736,0,669,0,2160,2422,166,423,1230,909,2122,2045,54,142,54,882,0,0,0,5810,100,0,130,504,1114,7066,5670,5360,5178,4588,0,0,0,78248,648,0,1042,0,2460,0,5142,5501,1179,0,0,0,3206,1946,0,10310,0,0,0,1434,0,0,1418,1775,303,0,1555,0,4895,0,310,10,4899,3268,304,6025,0,5240,3345,6140,0,5,108,1206,0,0,5845,0
20180627,1196,0,72,0,803,0,386,0,72,995,141,3024,845,5286,415,343,946,0,0,0,0,0,5596,6518,5420,11200,0,858,0,0,5355,1424,299,28,0,1434,1550,1032,6004,5024,70,0,1184,102,794,0,0,761,0,1174,855,0,1098,164,60,83,0,3466,604,0,115,3258,5330,70,175,1142,1196,0,263,64,70,2120,2126,4150,4714,3095,1306,0,0,5235,4800,97,83,5400,416,1009,1720,1542,1709,0,0,1966,695,0,7833,1464,1364,1296,0,0,1093,1021,1048,0,2088,2180,156,717,1794,1918,0,4472,3867,1736,275,1798,0,1803,0,2084,2168,213,444,1132,858,2084,1855,70,172,70,1064,0,0,0,5445,121,0,332,394,794,5209,4780,4800,5446,4938,0,0,0,11320,646,0,1001,0,2207,0,5440,1417,1017,0,0,0,3147,1786,0,10098,0,0,0,1291,0,0,1715,2065,492,172,1095,172,4575,0,372,28,5040,2896,352,5265,0,5065,3549,5375,0,14,141,1542,0,0,5080,0
20180628,1217,0,35,0,543,0,409,0,26,902,88,2706,310,4577,0,108,907,0,0,0,0,0,4968,6366,5245,11410,0,478,0,0,5610,1410,145,6,0,1188,1054,788,5378,4762,42,0,890,0,1628,0,0,638,0,720,832,0,801,127,35,32,0,580,296,0,15,2825,4737,0,15,610,340,0,198,11,6,2068,2126,4093,4547,2385,1290,0,0,4755,4290,3,36,5016,132,948,1010,916,1607,0,0,1745,557,0,7242,413,827,640,0,0,1117,1108,962,0,2146,2062,173,501,1806,1992,0,4576,3588,1782,15,1456,0,783,0,1940,2193,144,357,1122,878,1886,1700,42,124,42,342,0,0,0,4965,83,0,152,600,700,822,5345,4420,4919,4335,0,0,0,11410,600,0,955,0,128,0,4898,1595,976,0,0,0,3050,1684,0,9800,0,0,0,879,0,0,1302,1530,144,124,770,6,4460,0,186,6,665,3244,260,5335,0,4405,3172,5345,0,3,96,1244,0,0,4940,0
20180629,647,0,51,0,518,0,295,0,20,1613,61,1803,205,3463,0,158,585,0,0,0,0,0,28638,7729,3615,11778,0,478,0,0,6333,1000,164,22,0,988,1162,604,4019,3384,36,0,672,0,540,0,0,613,0,502,398,0,0,95,53,21,0,0,407,0,35,2018,3354,22,90,754,202,0,155,18,22,3997,4372,30733,3122,1915,2144,0,0,3220,3205,11,82,3440,81,8560,1078,906,10152,0,0,409,435,0,5234,0,852,806,0,0,15348,4729,619,0,1412,1380,168,443,1346,1943,0,2946,5785,1232,55,1234,0,603,0,1324,0,124,307,5005,623,1374,1295,48,48,48,364,0,0,0,3275,65,0,194,468,596,0,3395,3290,60248,3913,0,0,0,58568,2012,0,649,0,0,0,59375,1042,670,0,0,0,5489,1214,0,37286,0,0,0,567,0,0,1202,1215,216,48,950,36,3140,0,264,22,0,9699,190,4057,0,3310,5139,15725,0,11,72,1026,0,0,3315,0
20180702,1887,0,0,0,569,0,372,0,85,1055,167,162,980,899,945,474,1105,0,0,1710,0,0,5514,1158,3420,11580,0,557,0,0,3474,884,223,0,0,807,772,1448,6370,5229,68,0,738,0,1638,0,0,1752,0,1050,0,31,0,180,86,122,0,0,377,0,0,3750,5636,44,125,802,1576,0,369,100,142,2274,2304,4463,53,3400,772,0,0,5185,2028,0,107,5668,296,1100,690,564,2972,0,0,0,934,0,7662,1041,1708,909,0,0,2304,1240,1152,0,2304,2268,320,501,2210,1045,0,0,1011,1780,125,867,0,500,0,2274,0,79,352,2322,1105,216,2295,25,170,25,680,0,0,0,5685,25,0,58,620,1302,5355,1056,2158,5298,210,0,0,0,11580,807,0,1120,0,0,1559,5182,63,1123,0,0,0,1947,1968,0,10100,0,0,0,1415,0,0,1351,2800,474,170,825,108,5400,0,666,182,0,1568,432,279,0,5595,840,5790,0,0,131,1534,0,0,5510,0
20180703,1636,0,0,0,778,0,463,0,49,1063,110,93,448,906,135,689,1064,0,0,1960,0,0,6426,56479,3453,11670,0,322,0,0,3402,764,261,0,0,855,855,1184,7079,5811,76,0,748,0,1162,0,0,1518,0,980,0,11,0,160,55,41,0,0,471,0,0,3556,25256,54,65,694,982,0,276,40,26,2272,2286,4483,122,3865,1077,0,0,5450,2118,0,95,6284,254,1234,674,784,3094,0,0,0,1076,0,36346,1004,1716,998,0,0,2302,1223,1177,0,6977,2326,171,728,2114,1057,0,0,1154,2114,65,995,0,294,0,2232,0,53,493,2354,993,160,1500,2,156,2,636,0,0,0,5830,2,0,214,846,1332,5770,1122,2146,6296,125,0,0,0,49254,761,0,1071,0,0,1540,6299,42,1158,0,0,0,2195,1724,0,11654,0,0,0,1388,0,0,1706,2365,480,222,1025,157,5570,0,946,80,0,1527,276,162,0,5010,857,5825,0,0,112,1710,0,0,5435,0
20180704,1760,0,0,0,804,0,403,0,100,1019,129,133,840,961,600,354,965,0,0,1758,0,0,6246,1134,3207,11240,0,405,0,0,3357,822,319,0,0,741,449,1202,6618,5676,114,0,1180,278,1217,0,0,1542,0,742,0,30,0,170,100,103,0,0,627,0,65,3466,5923,54,150,1032,1094,0,281,88,170,2156,2176,4369,57,3565,343,0,0,5060,1838,0,136,6124,663,1181,848,848,2978,0,0,876,1045,0,8976,1302,1492,1186,0,0,2158,1029,1055,0,2146,2138,82,689,1862,1023,1124,0,1088,1778,150,876,0,403,0,2076,0,87,546,2240,939,170,2020,13,180,13,986,0,0,0,5480,13,0,224,778,672,5280,1042,2038,6132,190,0,0,0,11340,836,0,932,0,0,1448,6134,70,1059,0,0,0,2099,1584,0,10861,0,0,0,1599,0,0,1785,2545,510,548,710,180,4765,0,978,266,0,1445,281,170,0,5130,822,5510,0,0,129,1644,0,0,5060,0
20180705,1422,0,0,0,438,0,429,0,59,938,101,84,264,837,0,171,986,0,0,1594,0,0,5634,1135,3304,11090,0,197,0,0,3342,629,145,0,0,694,368,906,5716,5187,82,0,400,170,0,0,0,1142,0,942,0,14,0,123,59,16,0,0,524,0,0,3183,5283,54,20,878,808,0,244,14,128,1928,2218,4187,41,3560,291,0,0,4535,1429,0,71,5637,252,1150,698,530,2883,0,0,715,897,0,8515,409,1401,579,0,0,2216,1085,975,0,2188,2150,144,441,1904,948,1094,0,1085,1490,20,935,0,78,0,2054,0,55,377,2240,1024,127,635,4,132,4,914,0,0,0,5550,4,0,508,336,1048,5370,948,1746,5657,125,0,0,0,11350,506,0,944,0,0,1586,5660,45,1090,0,0,0,1976,1538,0,10973,0,0,0,1643,0,0,1315,2070,261,0,845,54,4430,0,870,8,0,1593,244,127,0,4340,712,5565,0,0,101,1718,0,0,5120,0
20180706,1584,0,0,0,555,0,364,0,6078,1036,109,104,180,767,0,356,632,0,0,1092,0,0,58518,53590,239,21670,0,289,0,0,9457,576,218,0,0,576,694,1068,4910,4211,90,0,632,214,0,0,0,1322,0,878,0,16,0,156,81,126,0,0,522,0,0,2635,4580,32,130,598,688,0,253,26,58,4140,1225,32307,30029,2355,50215,0,0,3575,1322,0,149,4518,385,12878,704,704,5275,0,0,618,818,0,6702,838,1018,790,0,0,11707,7879,774,0,4614,5592,65,553,1328,2735,730,0,1656,1322,130,618,0,403,0,1358,0,70,481,1459,694,156,1615,10,136,10,564,0,0,0,3485,10,0,446,874,804,3605,715,1444,42883,149,0,0,0,102884,2082,0,700,0,0,8608,39876,55,713,0,0,0,26172,1142,0,10790,0,0,0,1072,0,0,1348,2340,351,0,820,20,3470,0,680,52,0,2587,253,10276,0,3445,661,11122,0,0,109,1216,0,0,3470,0
